,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
2898,XOLO Era 4G,1,"2016, February",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.5 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2500 mAh battery,
2899,XOLO One HD,0,"2015, December",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF, f/2.2",5 MP,"4.0, A2DP",Removable Li-Po 2300 mAh battery,
2900,XOLO Black 3GB,1,"2015, December",-,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, f/2.0, AF
2 MP, f/2.4, depth sensor",5 MP,"4.0, A2DP",Non-removable Li-Po 3200 mAh battery,
2901,XOLO Black 1X,1,"2015, October",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDAF",5 MP,"4.0, A2DP",Non-removable Li-Po 2400 mAh battery,About 140 EUR
2902,XOLO Black,1,"2015, July",-,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~69.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, AF
2 MP, depth sensor",5 MP,"4.0, A2DP",Non-removable Li-Po 3200 mAh battery,About 180 EUR
2903,XOLO Era,0,"2015, July",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",8 MP,2 MP,2.1,Removable Li-Ion 2100 mAh battery,About 60 EUR
2904,XOLO Cube 5.0,0,"2015, June",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 2 GB RAM","8 GB, 2 GB RAM","8 MP, AF",5 MP,"4.0, A2DP",Removable Li-Po 2100 mAh battery,
2905,XOLO Prime,0,"2015, May",-,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~60.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",VGA,"4.0, A2DP",Removable Li-Ion 1800 mAh battery,About 80 EUR
2906,XOLO LT2000,1,"2015, January",-,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.2 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Ion 2920 mAh battery,
2907,XOLO A1010,0,"2015, March",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"4.0, A2DP",Removable Li-Po 2500 mAh battery,About 80 EUR
2908,XOLO Win Q1000,0,"2015, February",-,IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2200 mAh battery,About 120 EUR
2909,XOLO 8X-1020,0,"2015, February",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.4 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",5 MP,"4.0, A2DP",Non-removable Li-Po 2500 mAh battery,About 120 EUR
2910,XOLO Q700 Club,0,"2015, January",-,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",VGA,"4.0, A2DP",Removable Li-Ion 2000 mAh battery,
2911,XOLO Q520s,0,"2015, January",-,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,VGA,"4.0, A2DP",Removable Li-Po 1820 mAh battery,
2912,XOLO Q900s Plus,0,"2014, June",100 g (3.53 oz),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 1800 mAh battery,
2913,XOLO Omega 5.5,0,"2014, December",-,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.4 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","13 MP, AF",2 MP,"4.0, A2DP",Removable Li-Ion 2600 mAh battery,About 130 EUR
2914,XOLO Omega 5.0,0,"2014, December",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.4 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Non-removable Li-Ion 2100 mAh battery,About 110 EUR
2915,XOLO Opus 3,0,"2014, December",-,"IPS LCD capacitive touchscreen, 256K colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",5 MP,"4.0, A2DP",Removable Li-Po 2500 mAh battery,About 120 EUR
2916,XOLO Q710s,0,"2014, December",-,"IPS LCD capacitive touchscreen, 256K colors","4.5 inches, 55.8 cm2 (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",1.3 MP,"4.0, A2DP",Removable Li-Po 2000 mAh battery,
2917,XOLO Q1020,0,"2014, October",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","13 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2100 mAh battery,About 150 EUR
2918,XOLO One,0,"2014, October",-,"IPS LCD capacitive touchscreen, 256K colors","4.5 inches, 55.8 cm2 (~67.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,VGA,"4.0, A2DP",Removable Li-Ion 1700 mAh battery,About 80 EUR
2919,XOLO Q2100,0,"2014, September",-,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2800 mAh battery,
2920,XOLO Opus HD,0,2014,-,"IPS LCD capacitive touchscreen, 256K colors","4.99 inches, 4.99, 68.6 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Ion 2500 mAh battery,About 120 EUR
2921,XOLO Play 8X-1100,0,"2014, August",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.7 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, AF",5 MP,"4.0, A2DP",Removable Li-Po 2100 mAh battery,About 190 EUR
2922,XOLO Q510s,0,"2014, September",-,"IPS LCD capacitive touchscreen, 256K colors","4.0 inches, 49.5 cm2 (~61.4% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~200 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,VGA,"4.0, A2DP",Removable Li-Ion 1500 mAh battery,
2923,XOLO Q700s plus,0,"2014, September",-,"IPS LCD capacitive touchscreen, 256K colors","4.5 inches, 55.8 cm2 (~63.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",VGA,"4.0, A2DP",Removable Li-Ion 1800 mAh battery,
2924,XOLO Q1000s plus,0,"2014, August",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Quad-core 1.5 GHz Cortex-A7,"32 GB, 2 GB RAM","32 GB, 2 GB RAM","13 MP, AF",5 MP,"4.0, A2DP",Non-removable Li-Po 3000 mAh battery,
2925,XOLO Q610s,0,"2014, September",-,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~67.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",VGA,"4.0, A2DP",Removable Li-Ion 1700 mAh battery,
2926,XOLO A1000s,0,"2014, August",-,"TFT capacitive touchscreen, 256K colors","5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 1 GB RAM","4 GB, 1 GB RAM",5 MP,VGA,3.0,Removable Li-Ion 2000 mAh battery,
2927,XOLO Play 8X-1200,0,"2014, July",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~70.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 2.0 GHz Cortex-A7,"32 GB, 2 GB RAM","32 GB, 2 GB RAM","13 MP, AF",5 MP,"4.0, A2DP",Non-removable Li-Ion 2300 mAh battery,About 270 EUR
2928,XOLO Hive 8X-1000,0,"2014, August",-,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~70.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.4 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Non-removable Li-Ion 1920 mAh battery,About 170 EUR
2929,XOLO A550S IPS,0,"2014, July",-,"IPS LCD capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,VGA,3.0,Removable Li-Ion 1400 mAh battery,
2930,XOLO Q900s,0,"2014, June",100 g (3.53 oz),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 1800 mAh battery,
2931,XOLO Q500s IPS,0,"2014, July",-,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,VGA,3.0,Removable Li-Ion 1500 mAh battery,
2932,XOLO A700s,0,"2014, July",-,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","5 MP, AF",VGA,3.0,Removable Li-Ion 1900 mAh battery,
2933,Yezz Andy 5E5,0,"2018, August",125 g (4.41 oz),"TN capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP, LE",Non-removable Li-Ion 2000 mAh battery,
2934,Yezz Epic T,1,"2018, March",469 g (1.03 lb),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~57.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","16 MP, AF",8 MP,"4.0, A2DP, LE",Non-removable Li-Po 9000 mAh battery,About 250 EUR
2935,Yezz Andy 4E4,0,"2016, November",112 g (3.95 oz),"TN capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm2 (~55.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",Quad-core 1.2 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,2 MP,2.1,Li-Ion 1400 mAh battery,
2936,Yezz 4.5EL LTE,1,"2016, November",130 g (4.59 oz),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.1 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, LE",Li-Ion 1700 mAh battery,
2937,Yezz 5M,0,"2016, November",114 g (4.02 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",8 MP,5 MP,"4.0, LE",Li-Ion 2300 mAh battery,
2938,Yezz C21,0,"2016, July",70 g (2.47 oz),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),321 Mhz,"4 MB, 4 MB RAM","4 MB, 4 MB RAM",VGA,No,2.1,Removable Li-Ion 600 mAh battery,
2939,Yezz Andy 5EI3 (2016),0,"2016, June",153 g (5.40 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~63.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 512 MB RAM","8 GB, 512 MB RAM",5 MP,2 MP,"4.0, LE",Li-Ion 2000 mAh battery,
2940,Yezz Andy 5E3,0,"2016, June",153 g (5.40 oz),"TN capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~63.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 512 MB RAM","8 GB, 512 MB RAM",5 MP,2 MP,"4.0, LE",Removable Li-Ion 2000 mAh battery,
2941,Yezz Andy 4.7T,0,"2016, April",120 g (4.23 oz),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Ion 1780 mAh battery,
2942,Yezz Andy 5M LTE,1,"2016, January",142 g (5.01 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",13 MP,5 MP,"4.0, LE",Removable Li-Ion 2200 mAh battery,
2943,Yezz CC40,0,"2016, March",82.5 g (2.89 oz),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,"128 MB, 64 MB RAM","128 MB, 64 MB RAM",VGA,No,2.1,Removable Li-Ion 800 mAh battery,
2944,Yezz Andy 5.5M LTE VR,1,"2016, January",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",13 MP,5 MP,"4.0, LE",Removable Li-Ion 2400 mAh battery,
2945,Yezz Monte Carlo 55 LTE VR,1,"2015, December",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.3 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","20 MP, AF",8 MP,"4.0, LE",Non-removable Li-Po 3000 mAh battery,
2946,Yezz Monte Carlo 55 LTE,1,"2015, December",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.3 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","20 MP, AF",8 MP,"4.0, LE",Non-removable Li-Po 3000 mAh battery,
2947,Yezz Classic C23A,0,"2015, November",81 g (2.86 oz),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~18.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,"4 MB, 4 MB RAM","4 MB, 4 MB RAM",VGA,No,2.1,Removable Li-Ion 600 mAh battery,
2948,Yezz Andy 4E3I,0,"2015, December",116.9 g (4.13 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, LE",Removable Li-Ion 1400 mAh battery,
2949,Yezz Andy 5E2I,0,"2015, October",104 g (3.67 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, LE",Removable Li-Ion 2000 mAh battery,
2950,Yezz Andy 4EI2,0,"2015, October",110 g (3.88 oz),"TFT capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~58.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, A2DP",Removable Li-Ion 1400 mAh battery,
2951,Yezz Andy 3.5EI2,0,"2015, October",74 g (2.61 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~52.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",2 MP,1.3 MP,"4.0, A2DP",Removable Li-Ion 1300 mAh battery,
2952,Yezz Andy 6EL LTE,1,"2015, October",131 g (4.62 oz),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",Quad-core 1.3 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, LE",Removable Li-Po 2900 mAh battery,
2953,Yezz Andy 5E LTE,1,"2015, September",158 g (5.57 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, LE",Removable Li-Ion 2100 mAh battery,
2954,Yezz Andy C5E LTE,1,"2015, September",158 g (5.57 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP, LE",Removable Li-Ion 2100 mAh battery,
2955,Yezz Andy 5EI3,0,"2015, September",104 g (3.67 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, LE",Removable Li-Ion 2000 mAh battery,
2956,Yezz Andy 4EL2 LTE,1,"2015, June",120 g (4.23 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",1.3 MP,"4.0, LE",Removable Li-Ion 1600 mAh battery,
2957,Yezz Classic Z51,0,"2015, July",86 g (3.03 oz),"TFT, 65K colors","1.3 inches, 5.2 cm2 (~10.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~308 ppi density)",,8 MB + 8 MB,8 MB + 8 MB,1.3 MP,No,"3.0, EDR",Removable Li-Ion 800 mAh battery,
2958,Yezz Andy 5EL LTE,1,"2015, June",158 g (5.57 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",1.3 MP,"4.0, LE",Removable Li-Ion 2100 mAh battery,
2959,Yezz Andy 4.5EL LTE,1,"2015, June",146 g (5.15 oz),"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",1.3 MP,"4.1, LE",Removable Li-Ion 2000 mAh battery,
2960,Yezz Andy 3.5EI3,0,"2015, June",98 g (3.46 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~49.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","2 MP, AF",1.3 MP,"2.1, EDR",Removable Li-Ion 1100 mAh battery,
2961,Yezz Classic C60,0,"2015, March",80 g without battery (2.82 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~30.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,128 MB + 64 MB,128 MB + 64 MB,1.3 MP,No,"2.1, EDR",Removable Li-Ion 1000 mAh battery,
2962,Yezz Andy 4E LTE,1,"2015, January",127 g (4.48 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A53,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, A2DP",Removable Li-Ion 1450 mAh battery,
2963,Yezz Andy 4E2I,0,"2015, January",110 g (3.88 oz),"TFT capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, A2DP",Removable Li-Ion 1400 mAh battery,
2964,Yezz Andy 3.5E2I,0,"2015, February",102 g (3.60 oz),"LCD capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Dual-core 1.0 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,1.3 MP,"4.0, A2DP",Removable Li-Ion 1300 mAh battery,
2965,Yezz Z50,0,"2014, November",120 g (4.23 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~34.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,8 MB + 8 MB,8 MB + 8 MB,2 MP,No,"2.1, EDR",Removable Li-Ion 950 mAh battery,
2966,Yezz ZC20,0,"2014, November",53 g without battery (1.87 oz),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~17.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,4 MB + 4 MB,4 MB + 4 MB,No,,No,Removable Li-Ion 600 mAh battery,
